artist,artist_id,album,track,minutes,release_date,popularity
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Keep Your Hands Off My Baby - Live At The BBC For ""Saturday Club"" / 26th January, 1963",2.521333333333333,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"I'll Be On My Way - Live At The BBC For ""Side By Side"" / 24th June, 1963",1.96355,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Young Blood - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963",1.9257666666666666,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"A Shot Of Rhythm And Blues - Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963",2.2666666666666666,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Sure To Fall (In Love With You) - Live At The BBC For ""Pop Go The Beatles"" / 18th June, 1963",2.1348833333333332,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Some Other Guy - Live At The BBC For ""Easy Beat"" / 23rd June, 1963",2.01955,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Thank You Girl - Live At The BBC For ""Easy Beat"" / 23rd June, 1963",2.07755,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Sha La La La La! - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963",0.4693333333333333,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Baby It's You - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963",2.7257666666666664,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"That's All Right (Mama) - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",2.9273333333333333,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Carol - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",2.6037666666666666,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"What Is It, George? - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.5191,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Soldier Of Love - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",1.9853333333333334,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"A Little Rhyme - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",0.4282166666666667,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Live At The BBC (Remastered),"Clarabella - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",2.665766666666667,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Let It Be (Remastered),Two Of Us - Remastered 2009,3.61355,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Let It Be (Remastered),Dig A Pony - Remastered 2009,3.9166666666666665,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Let It Be (Remastered),Across The Universe - Remastered 2009,3.802216666666667,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Let It Be (Remastered),I Me Mine - Remastered 2009,2.426433333333333,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Let It Be (Remastered),Dig It - Remastered 2009,0.8411,N/A,0
Beatles,3WrFJ7ztbogyGnTHbHJFl2,Let It Be (Remastered),Let It Be - Remastered 2009,4.050433333333333,N/A,0
